NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
SKIN DEVELOPMENT%GOBP%GO:0043588	SKIN DEVELOPMENT%GOBP%GO:0043588	Details ...	95	0.7030882	2.4648683	0.0	0.0	0.0	1957	tags=43%, list=11%, signal=48%	
CELL JUNCTION ORGANIZATION%REACTOME DATABASE ID RELEASE 83%446728	CELL JUNCTION ORGANIZATION%REACTOME DATABASE ID RELEASE 83%446728	Details ...	76	0.6838204	2.338896	0.0	0.0	0.0	1680	tags=38%, list=10%, signal=42%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDBHALLMARK%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDBHALLMARK%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	148	0.62639654	2.3320057	0.0	0.0	0.0	2065	tags=45%, list=12%, signal=51%	
EPIDERMIS DEVELOPMENT%GOBP%GO:0008544	EPIDERMIS DEVELOPMENT%GOBP%GO:0008544	Details ...	130	0.65232027	2.3294275	0.0	0.0	0.0	1935	tags=36%, list=11%, signal=40%	
CELL-CELL COMMUNICATION%REACTOME DATABASE ID RELEASE 83%1500931	CELL-CELL COMMUNICATION%REACTOME DATABASE ID RELEASE 83%1500931	Details ...	106	0.629562	2.2407506	0.0	3.5220466E-4	0.001	1680	tags=32%, list=10%, signal=35%	
KERATINIZATION%REACTOME DATABASE ID RELEASE 83%6805567	KERATINIZATION%REACTOME DATABASE ID RELEASE 83%6805567	Details ...	56	0.69232404	2.2173493	0.0	2.9350386E-4	0.001	2423	tags=46%, list=14%, signal=54%	
BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS	BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS	Details ...	62	0.661082	2.1882696	0.0	7.373513E-4	0.003	2098	tags=52%, list=12%, signal=59%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883	Details ...	29	0.7782693	2.1743228	0.0	8.623548E-4	0.004	2922	tags=62%, list=17%, signal=75%	
KERATINOCYTE DIFFERENTIATION%GOBP%GO:0030216	KERATINOCYTE DIFFERENTIATION%GOBP%GO:0030216	Details ...	48	0.6953632	2.1688533	0.0	7.665376E-4	0.004	1935	tags=35%, list=11%, signal=40%	
IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME%R-HSA-198933.7	IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME%R-HSA-198933.7	Details ...	173	0.57434577	2.1684272	0.0	6.8988383E-4	0.004	4362	tags=45%, list=25%, signal=59%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002483	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002483	Details ...	23	0.80912346	2.150677	0.0	9.418719E-4	0.006	2922	tags=70%, list=17%, signal=84%	
INTERLEUKIN-10 SIGNALING%REACTOME DATABASE ID RELEASE 83%6783783	INTERLEUKIN-10 SIGNALING%REACTOME DATABASE ID RELEASE 83%6783783	Details ...	43	0.7035956	2.1500711	0.0	8.6338253E-4	0.006	2412	tags=35%, list=14%, signal=40%	
EUKARYOTIC TRANSLATION ELONGATION%REACTOME%R-HSA-156842.2	EUKARYOTIC TRANSLATION ELONGATION%REACTOME%R-HSA-156842.2	Details ...	90	0.61564386	2.1392074	0.0	7.969685E-4	0.006	4688	tags=58%, list=27%, signal=79%	
CELL-CELL JUNCTION ORGANIZATION%REACTOME DATABASE ID RELEASE 83%421270	CELL-CELL JUNCTION ORGANIZATION%REACTOME DATABASE ID RELEASE 83%421270	Details ...	51	0.6687931	2.1007435	0.0	0.001978284	0.016	1549	tags=35%, list=9%, signal=39%	
CELL-SUBSTRATE JUNCTION ASSEMBLY%GOBP%GO:0007044	CELL-SUBSTRATE JUNCTION ASSEMBLY%GOBP%GO:0007044	Details ...	28	0.7536972	2.0988913	0.0	0.0019598473	0.017	1610	tags=50%, list=9%, signal=55%	
ANTIGEN PROCESSING AND PRESENTATION VIA MHC CLASS IB%GOBP%GO:0002475	ANTIGEN PROCESSING AND PRESENTATION VIA MHC CLASS IB%GOBP%GO:0002475	Details ...	21	0.8064102	2.0988677	0.0	0.001837357	0.017	1776	tags=48%, list=10%, signal=53%	
CELL-SUBSTRATE JUNCTION ORGANIZATION%GOBP%GO:0150115	CELL-SUBSTRATE JUNCTION ORGANIZATION%GOBP%GO:0150115	Details ...	29	0.74557555	2.0954492	0.003076923	0.0020329198	0.02	1610	tags=48%, list=9%, signal=53%	
PEPTIDE CHAIN ELONGATION%REACTOME DATABASE ID RELEASE 83%156902	PEPTIDE CHAIN ELONGATION%REACTOME DATABASE ID RELEASE 83%156902	Details ...	86	0.6055996	2.0900924	0.0	0.0022076073	0.023	4688	tags=56%, list=27%, signal=76%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0019885	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0019885	Details ...	21	0.80755544	2.0884998	0.0	0.0022730562	0.024	2922	tags=67%, list=17%, signal=80%	
HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE	Details ...	168	0.5528467	2.0881047	0.0	0.0021594034	0.024	2442	tags=33%, list=14%, signal=38%	
PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928	PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928		78	0.60331506	2.082002	0.0	0.0024724456	0.029	4688	tags=56%, list=27%, signal=77%	
PROTEIN SYNTHESIS: ALANINE%PATHWHIZ%PW101384	PROTEIN SYNTHESIS: ALANINE%PATHWHIZ%PW101384		78	0.60331506	2.0779395	0.0	0.0024359366	0.03	4688	tags=56%, list=27%, signal=77%	
NON-INTEGRIN MEMBRANE-ECM INTERACTIONS%REACTOME%R-HSA-3000171.3	NON-INTEGRIN MEMBRANE-ECM INTERACTIONS%REACTOME%R-HSA-3000171.3		41	0.68935543	2.0769272	0.0	0.002404524	0.031	2470	tags=59%, list=14%, signal=68%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS IB%GOBP%GO:0002428	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS IB%GOBP%GO:0002428		16	0.8415742	2.0739963	0.0	0.0025174597	0.034	1776	tags=56%, list=10%, signal=63%	
PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872	PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872		78	0.60331506	2.0728827	0.0	0.0024167614	0.034	4688	tags=56%, list=27%, signal=77%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY%GOBP%GO:0002484	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY%GOBP%GO:0002484		15	0.84632015	2.069912	0.0	0.002719883	0.04	1776	tags=60%, list=10%, signal=67%	
PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918	PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918		78	0.60331506	2.068612	0.0	0.0026838765	0.041	4688	tags=56%, list=27%, signal=77%	
PID_TAP63_PATHWAY%MSIGDB_C2%PID_TAP63_PATHWAY	PID_TAP63_PATHWAY%MSIGDB_C2%PID_TAP63_PATHWAY		43	0.6802546	2.06728	0.0	0.002588024	0.041	1944	tags=47%, list=11%, signal=52%	
PROTEIN SYNTHESIS: METHIONINE%PATHWHIZ%PW112933	PROTEIN SYNTHESIS: METHIONINE%PATHWHIZ%PW112933		78	0.603315	2.0657253	0.0	0.0026171799	0.043	4688	tags=56%, list=27%, signal=77%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT%GOBP%GO:0002486	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT%GOBP%GO:0002486		15	0.84632015	2.064786	0.0	0.0025879778	0.043	1776	tags=60%, list=10%, signal=67%	
PROTEIN SYNTHESIS: PROLINE%PATHWHIZ%PW113695	PROTEIN SYNTHESIS: PROLINE%PATHWHIZ%PW113695		78	0.60331506	2.0578475	0.0	0.002787274	0.048	4688	tags=56%, list=27%, signal=77%	
PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525	PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525		78	0.60331506	2.0567954	0.0	0.002808736	0.05	4688	tags=56%, list=27%, signal=77%	
SKIN EPIDERMIS DEVELOPMENT%GOBP%GO:0098773	SKIN EPIDERMIS DEVELOPMENT%GOBP%GO:0098773		33	0.702888	2.0542753	0.0	0.0028801674	0.053	1935	tags=52%, list=11%, signal=58%	
HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION		158	0.55107075	2.0505126	0.0	0.0030017984	0.057	2989	tags=32%, list=17%, signal=38%	
PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527	PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527		78	0.603315	2.0482569	0.0	0.0029160327	0.057	4688	tags=56%, list=27%, signal=77%	
SYNDECAN INTERACTIONS%REACTOME%R-HSA-3000170.2	SYNDECAN INTERACTIONS%REACTOME%R-HSA-3000170.2		20	0.7882765	2.0468862	0.0	0.0028350318	0.057	1853	tags=65%, list=11%, signal=73%	
PROTEIN SYNTHESIS: LEUCINE%SMPDB%SMP0111873	PROTEIN SYNTHESIS: LEUCINE%SMPDB%SMP0111873		78	0.603315	2.0434499	0.0	0.0030862822	0.063	4688	tags=56%, list=27%, signal=77%	
PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858	PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858		78	0.603315	2.0411012	0.0	0.0030050643	0.063	4688	tags=56%, list=27%, signal=77%	
PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862	PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862		78	0.603315	2.038808	0.0	0.0031036623	0.067	4688	tags=56%, list=27%, signal=77%	
PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874	PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874		78	0.60331506	2.0385885	0.0	0.0030260705	0.067	4688	tags=56%, list=27%, signal=77%	
PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853	PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853		78	0.603315	2.0385585	0.0	0.0029522642	0.067	4688	tags=56%, list=27%, signal=77%	
CELL KILLING%GOBP%GO:0001906	CELL KILLING%GOBP%GO:0001906		49	0.65105504	2.0383391	0.0	0.0028819721	0.067	3065	tags=53%, list=18%, signal=64%	
PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854	PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854		78	0.603315	2.0379941	0.0	0.0028149495	0.067	4688	tags=56%, list=27%, signal=77%	
PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526	PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526		78	0.60331506	2.0372975	0.0	0.0029108652	0.071	4688	tags=56%, list=27%, signal=77%	
PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929	PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929		78	0.60331506	2.0313892	0.0	0.0034602284	0.087	4688	tags=56%, list=27%, signal=77%	
PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517	PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517		78	0.603315	2.0282216	0.0	0.0035350702	0.091	4688	tags=56%, list=27%, signal=77%	
COLLAGEN METABOLIC PROCESS%GOBP%GO:0032963	COLLAGEN METABOLIC PROCESS%GOBP%GO:0032963		41	0.6640492	2.0280309	0.0	0.0034598561	0.091	2387	tags=51%, list=14%, signal=59%	
PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528	PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528		78	0.60331506	2.0270085	0.0	0.0034242056	0.092	4688	tags=56%, list=27%, signal=77%	
TYROBP CAUSAL NETWORK IN MICROGLIA%WIKIPATHWAYS_20220510%WP3945%HOMO SAPIENS	TYROBP CAUSAL NETWORK IN MICROGLIA%WIKIPATHWAYS_20220510%WP3945%HOMO SAPIENS		48	0.65309083	2.023572	0.0	0.003530949	0.096	3503	tags=56%, list=20%, signal=70%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB%GOBP%GO:0002476	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB%GOBP%GO:0002476		16	0.8415742	2.0182188	0.0	0.003839952	0.105	1776	tags=56%, list=10%, signal=63%	
PROTEIN SYNTHESIS: GLUTAMIC ACID%PATHWHIZ%PW112922	PROTEIN SYNTHESIS: GLUTAMIC ACID%PATHWHIZ%PW112922		78	0.60331506	2.011733	0.0	0.0043080994	0.117	4688	tags=56%, list=27%, signal=77%	
REGULATION OF COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 83%977606	REGULATION OF COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 83%977606		92	0.5828111	2.0116978	0.0	0.004258185	0.118	5070	tags=64%, list=29%, signal=90%	
PID_AJDISS_2PATHWAY%MSIGDB_C2%PID_AJDISS_2PATHWAY	PID_AJDISS_2PATHWAY%MSIGDB_C2%PID_AJDISS_2PATHWAY		34	0.69319856	2.0078688	0.0	0.0046695387	0.131	1720	tags=32%, list=10%, signal=36%	
FORMATION OF THE CORNIFIED ENVELOPE%REACTOME DATABASE ID RELEASE 83%6809371	FORMATION OF THE CORNIFIED ENVELOPE%REACTOME DATABASE ID RELEASE 83%6809371		33	0.68487036	1.9958264	0.0	0.006060472	0.166	2423	tags=52%, list=14%, signal=60%	
P53 TRANSCRIPTIONAL GENE NETWORK%WIKIPATHWAYS_20220510%WP4963%HOMO SAPIENS	P53 TRANSCRIPTIONAL GENE NETWORK%WIKIPATHWAYS_20220510%WP4963%HOMO SAPIENS		74	0.58918613	1.9939932	0.0	0.0062032393	0.171	2471	tags=41%, list=14%, signal=47%	
REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001914	REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001914		41	0.64397067	1.9936208	0.0	0.0061849877	0.174	2917	tags=39%, list=17%, signal=47%	
POSITIVE REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001916	POSITIVE REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001916		32	0.6866373	1.9934527	0.0	0.00616742	0.176	2546	tags=44%, list=15%, signal=51%	
HALLMARK_P53_PATHWAY%MSIGDBHALLMARK%HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY%MSIGDBHALLMARK%HALLMARK_P53_PATHWAY		163	0.53164965	1.9918829	0.0	0.0064485073	0.189	2639	tags=39%, list=15%, signal=46%	
DIRECT P53 EFFECTORS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DIRECT P53 EFFECTORS	DIRECT P53 EFFECTORS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DIRECT P53 EFFECTORS		134	0.53938913	1.9872416	0.0	0.006691878	0.199	2063	tags=34%, list=12%, signal=38%	
VALIDATED TRANSCRIPTIONAL TARGETS OF TAP63 ISOFORMS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TRANSCRIPTIONAL TARGETS OF TAP63 ISOFORMS	VALIDATED TRANSCRIPTIONAL TARGETS OF TAP63 ISOFORMS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TRANSCRIPTIONAL TARGETS OF TAP63 ISOFORMS		53	0.6454755	1.9871628	0.0	0.0065803467	0.199	1944	tags=43%, list=11%, signal=49%	
LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001909	LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001909		33	0.6976668	1.9870331	0.0	0.006472472	0.199	3065	tags=52%, list=18%, signal=62%	
PURINERGIC SIGNALING IN LEISHMANIASIS INFECTION%REACTOME%R-HSA-9660826.1	PURINERGIC SIGNALING IN LEISHMANIASIS INFECTION%REACTOME%R-HSA-9660826.1		25	0.72428757	1.9858725	0.0	0.006564693	0.204	3495	tags=56%, list=20%, signal=70%	
EPIDERMAL CELL DIFFERENTIATION%GOBP%GO:0009913	EPIDERMAL CELL DIFFERENTIATION%GOBP%GO:0009913		69	0.6042556	1.9817377	0.0	0.006953282	0.221	1392	tags=26%, list=8%, signal=28%	
EBOLA VIRUS INFECTION IN HOST%WIKIPATHWAYS_20220510%WP4217%HOMO SAPIENS	EBOLA VIRUS INFECTION IN HOST%WIKIPATHWAYS_20220510%WP4217%HOMO SAPIENS		104	0.5642503	1.9797844	0.0	0.007063141	0.227	3257	tags=46%, list=19%, signal=56%	
NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 83%975956	NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 83%975956		92	0.5700943	1.9755675	0.0	0.0076498413	0.245	4688	tags=52%, list=27%, signal=71%	
INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20220510%WP453%HOMO SAPIENS	INFLAMMATORY RESPONSE PATHWAY%WIKIPATHWAYS_20220510%WP453%HOMO SAPIENS		22	0.72707474	1.9741298	0.0	0.00776795	0.252	2442	tags=50%, list=14%, signal=58%	
